"Notes"	"State"	"State Code"	"ICD Chapter"	"ICD Chapter Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"External causes of morbidity and mortality"	"V01-Y89"	"2002"	"2002"	3252	4480089	72.6
	"Alabama"	"01"	"External causes of morbidity and mortality"	"V01-Y89"	"2003"	"2003"	3228	4503491	71.7
	"Alabama"	"01"	"External causes of morbidity and mortality"	"V01-Y89"	"2004"	"2004"	3428	4530729	75.7
	"Alabama"	"01"	"External causes of morbidity and mortality"	"V01-Y89"	"2005"	"2005"	3493	4569805	76.4
	"Alabama"	"01"	"External causes of morbidity and mortality"	"V01-Y89"	"2006"	"2006"	3686	4628981	79.6
	"Alabama"	"01"	"External causes of morbidity and mortality"	"V01-Y89"	"2007"	"2007"	3759	4672840	80.4
	"Alabama"	"01"	"External causes of morbidity and mortality"	"V01-Y89"	"2008"	"2008"	3717	4718206	78.8
	"Alabama"	"01"	"External causes of morbidity and mortality"	"V01-Y89"	"2009"	"2009"	3555	4757938	74.7
	"Alabama"	"01"	"External causes of morbidity and mortality"	"V01-Y89"	"2010"	"2010"	3558	4779736	74.4
	"Alabama"	"01"	"External causes of morbidity and mortality"	"V01-Y89"	"2011"	"2011"	3823	4802740	79.6
	"Alabama"	"01"	"External causes of morbidity and mortality"	"V01-Y89"	"2012"	"2012"	3509	4822023	72.8
	"Alabama"	"01"	"External causes of morbidity and mortality"	"V01-Y89"	"2013"	"2013"	3607	4833722	74.6
	"Alaska"	"02"	"Certain infectious and parasitic diseases"	"A00-B99"	"1999"	"1999"	61	624779	9.8
	"Alaska"	"02"	"Certain infectious and parasitic diseases"	"A00-B99"	"2000"	"2000"	51	626932	8.1
	"Alaska"	"02"	"Certain infectious and parasitic diseases"	"A00-B99"	"2001"	"2001"	58	633714	9.2
	"Alaska"	"02"	"Certain infectious and parasitic diseases"	"A00-B99"	"2002"	"2002"	67	642337	10.4
	"Alaska"	"02"	"Certain infectious and parasitic diseases"	"A00-B99"	"2003"	"2003"	61	648414	9.4
	"Alaska"	"02"	"Certain infectious and parasitic diseases"	"A00-B99"	"2004"	"2004"	53	659286	8.0
	"Alaska"	"02"	"Certain infectious and parasitic diseases"	"A00-B99"	"2005"	"2005"	68	666946	10.2
	"Alaska"	"02"	"Certain infectious and parasitic diseases"	"A00-B99"	"2006"	"2006"	65	675302	9.6
	"Alaska"	"02"	"Certain infectious and parasitic diseases"	"A00-B99"	"2007"	"2007"	78	680300	11.5
	"Alaska"	"02"	"Certain infectious and parasitic diseases"	"A00-B99"	"2008"	"2008"	70	687455	10.2
	"Alaska"	"02"	"Certain infectious and parasitic diseases"	"A00-B99"	"2009"	"2009"	73	698895	10.4
	"Alaska"	"02"	"Certain infectious and parasitic diseases"	"A00-B99"	"2010"	"2010"	88	710231	12.4
	"Alaska"	"02"	"Certain infectious and parasitic diseases"	"A00-B99"	"2011"	"2011"	80	722718	11.1
	"Alaska"	"02"	"Certain infectious and parasitic diseases"	"A00-B99"	"2012"	"2012"	94	731449	12.9
	"Alaska"	"02"	"Certain infectious and parasitic diseases"	"A00-B99"	"2013"	"2013"	91	735132	12.4
	"Alaska"	"02"	"Neoplasms"	"C00-D48"	"1999"	"1999"	654	624779	104.7
	"Alaska"	"02"	"Neoplasms"	"C00-D48"	"2000"	"2000"	717	626932	114.4
	"Alaska"	"02"	"Neoplasms"	"C00-D48"	"2001"	"2001"	709	633714	111.9
	"Alaska"	"02"	"Neoplasms"	"C00-D48"	"2002"	"2002"	728	642337	113.3
	"Alaska"	"02"	"Neoplasms"	"C00-D48"	"2003"	"2003"	750	648414	115.7
	"Alaska"	"02"	"Neoplasms"	"C00-D48"	"2004"	"2004"	751	659286	113.9
	"Alaska"	"02"	"Neoplasms"	"C00-D48"	"2005"	"2005"	752	666946	112.8
	"Alaska"	"02"	"Neoplasms"	"C00-D48"	"2006"	"2006"	815	675302	120.7
	"Alaska"	"02"	"Neoplasms"	"C00-D48"	"2007"	"2007"	853	680300	125.4
	"Alaska"	"02"	"Neoplasms"	"C00-D48"	"2008"	"2008"	878	687455	127.7
	"Alaska"	"02"	"Neoplasms"	"C00-D48"	"2009"	"2009"	909	698895	130.1
	"Alaska"	"02"	"Neoplasms"	"C00-D48"	"2010"	"2010"	910	710231	128.1
	"Alaska"	"02"	"Neoplasms"	"C00-D48"	"2011"	"2011"	953	722718	131.9
	"Alaska"	"02"	"Neoplasms"	"C00-D48"	"2012"	"2012"	944	731449	129.1
	"Alaska"	"02"	"Neoplasms"	"C00-D48"	"2013"	"2013"	1038	735132	141.2
	"Alaska"	"02"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2001"	"2001"	12	633714	Unreliable
	"Alaska"	"02"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2002"	"2002"	13	642337	Unreliable
	"Alaska"	"02"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2005"	"2005"	10	666946	Unreliable
	"Alaska"	"02"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2007"	"2007"	18	680300	Unreliable
	"Alaska"	"02"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2008"	"2008"	15	687455	Unreliable
	"Alaska"	"02"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2009"	"2009"	17	698895	Unreliable
	"Alaska"	"02"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2010"	"2010"	18	710231	Unreliable
	"Alaska"	"02"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2011"	"2011"	15	722718	Unreliable
	"Alaska"	"02"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2012"	"2012"	15	731449	Unreliable
	"Alaska"	"02"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"2013"	"2013"	14	735132	Unreliable
	"Alaska"	"02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"1999"	"1999"	88	624779	14.1
	"Alaska"	"02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2000"	"2000"	112	626932	17.9
	"Alaska"	"02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2001"	"2001"	102	633714	16.1
	"Alaska"	"02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2002"	"2002"	116	642337	18.1
	"Alaska"	"02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2003"	"2003"	128	648414	19.7
	"Alaska"	"02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2004"	"2004"	124	659286	18.8
	"Alaska"	"02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2005"	"2005"	114	666946	17.1
	"Alaska"	"02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2006"	"2006"	143	675302	21.2
	"Alaska"	"02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2007"	"2007"	140	680300	20.6
	"Alaska"	"02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2008"	"2008"	131	687455	19.1
	"Alaska"	"02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2009"	"2009"	123	698895	17.6
	"Alaska"	"02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2010"	"2010"	144	710231	20.3
	"Alaska"	"02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2011"	"2011"	165	722718	22.8
	"Alaska"	"02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2012"	"2012"	166	731449	22.7
	"Alaska"	"02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"2013"	"2013"	164	735132	22.3
	"Alaska"	"02"	"Mental and behavioural disorders"	"F01-F99"	"1999"	"1999"	93	624779	14.9
	"Alaska"	"02"	"Mental and behavioural disorders"	"F01-F99"	"2000"	"2000"	88	626932	14.0
	"Alaska"	"02"	"Mental and behavioural disorders"	"F01-F99"	"2001"	"2001"	122	633714	19.3
	"Alaska"	"02"	"Mental and behavioural disorders"	"F01-F99"	"2002"	"2002"	135	642337	21.0
	"Alaska"	"02"	"Mental and behavioural disorders"	"F01-F99"	"2003"	"2003"	140	648414	21.6
	"Alaska"	"02"	"Mental and behavioural disorders"	"F01-F99"	"2004"	"2004"	138	659286	20.9
	"Alaska"	"02"	"Mental and behavioural disorders"	"F01-F99"	"2005"	"2005"	172	666946	25.8
	"Alaska"	"02"	"Mental and behavioural disorders"	"F01-F99"	"2006"	"2006"	208	675302	30.8
	"Alaska"	"02"	"Mental and behavioural disorders"	"F01-F99"	"2007"	"2007"	167	680300	24.5
	"Alaska"	"02"	"Mental and behavioural disorders"	"F01-F99"	"2008"	"2008"	179	687455	26.0
	"Alaska"	"02"	"Mental and behavioural disorders"	"F01-F99"	"2009"	"2009"	169	698895	24.2
	"Alaska"	"02"	"Mental and behavioural disorders"	"F01-F99"	"2010"	"2010"	184	710231	25.9
	"Alaska"	"02"	"Mental and behavioural disorders"	"F01-F99"	"2011"	"2011"	191	722718	26.4
	"Alaska"	"02"	"Mental and behavioural disorders"	"F01-F99"	"2012"	"2012"	216	731449	29.5
	"Alaska"	"02"	"Mental and behavioural disorders"	"F01-F99"	"2013"	"2013"	223	735132	30.3
	"Alaska"	"02"	"Diseases of the nervous system"	"G00-G98"	"1999"	"1999"	69	624779	11.0
	"Alaska"	"02"	"Diseases of the nervous system"	"G00-G98"	"2000"	"2000"	115	626932	18.3
	"Alaska"	"02"	"Diseases of the nervous system"	"G00-G98"	"2001"	"2001"	108	633714	17.0
	"Alaska"	"02"	"Diseases of the nervous system"	"G00-G98"	"2002"	"2002"	116	642337	18.1
	"Alaska"	"02"	"Diseases of the nervous system"	"G00-G98"	"2003"	"2003"	117	648414	18.0
	"Alaska"	"02"	"Diseases of the nervous system"	"G00-G98"	"2004"	"2004"	108	659286	16.4
	"Alaska"	"02"	"Diseases of the nervous system"	"G00-G98"	"2005"	"2005"	132	666946	19.8
	"Alaska"	"02"	"Diseases of the nervous system"	"G00-G98"	"2006"	"2006"	161	675302	23.8
	"Alaska"	"02"	"Diseases of the nervous system"	"G00-G98"	"2007"	"2007"	150	680300	22.0
	"Alaska"	"02"	"Diseases of the nervous system"	"G00-G98"	"2008"	"2008"	162	687455	23.6
	"Alaska"	"02"	"Diseases of the nervous system"	"G00-G98"	"2009"	"2009"	143	698895	20.5
	"Alaska"	"02"	"Diseases of the nervous system"	"G00-G98"	"2010"	"2010"	189	710231	26.6
	"Alaska"	"02"	"Diseases of the nervous system"	"G00-G98"	"2011"	"2011"	178	722718	24.6
	"Alaska"	"02"	"Diseases of the nervous system"	"G00-G98"	"2012"	"2012"	218	731449	29.8
	"Alaska"	"02"	"Diseases of the nervous system"	"G00-G98"	"2013"	"2013"	188	735132	25.6
	"Alaska"	"02"	"Diseases of the circulatory system"	"I00-I99"	"1999"	"1999"	777	624779	124.4
	"Alaska"	"02"	"Diseases of the circulatory system"	"I00-I99"	"2000"	"2000"	827	626932	131.9
	"Alaska"	"02"	"Diseases of the circulatory system"	"I00-I99"	"2001"	"2001"	864	633714	136.3
	"Alaska"	"02"	"Diseases of the circulatory system"	"I00-I99"	"2002"	"2002"	797	642337	124.1
	"Alaska"	"02"	"Diseases of the circulatory system"	"I00-I99"	"2003"	"2003"	922	648414	142.2
	"Alaska"	"02"	"Diseases of the circulatory system"	"I00-I99"	"2004"	"2004"	815	659286	123.6
	"Alaska"	"02"	"Diseases of the circulatory system"	"I00-I99"	"2005"	"2005"	853	666946	127.9
	"Alaska"	"02"	"Diseases of the circulatory system"	"I00-I99"	"2006"	"2006"	877	675302	129.9
	"Alaska"	"02"	"Diseases of the circulatory system"	"I00-I99"	"2007"	"2007"	818	680300	120.2
	"Alaska"	"02"	"Diseases of the circulatory system"	"I00-I99"	"2008"	"2008"	850	687455	123.6
	"Alaska"	"02"	"Diseases of the circulatory system"	"I00-I99"	"2009"	"2009"	928	698895	132.8
	"Alaska"	"02"	"Diseases of the circulatory system"	"I00-I99"	"2010"	"2010"	945	710231	133.1
	"Alaska"	"02"	"Diseases of the circulatory system"	"I00-I99"	"2011"	"2011"	980	722718	135.6
	"Alaska"	"02"	"Diseases of the circulatory system"	"I00-I99"	"2012"	"2012"	955	731449	130.6
	"Alaska"	"02"	"Diseases of the circulatory system"	"I00-I99"	"2013"	"2013"	963	735132	131.0
	"Alaska"	"02"	"Diseases of the respiratory system"	"J00-J98"	"1999"	"1999"	230	624779	36.8
	"Alaska"	"02"	"Diseases of the respiratory system"	"J00-J98"	"2000"	"2000"	211	626932	33.7
	"Alaska"	"02"	"Diseases of the respiratory system"	"J00-J98"	"2001"	"2001"	226	633714	35.7
	"Alaska"	"02"	"Diseases of the respiratory system"	"J00-J98"	"2002"	"2002"	240	642337	37.4
	"Alaska"	"02"	"Diseases of the respiratory system"	"J00-J98"	"2003"	"2003"	256	648414	39.5
	"Alaska"	"02"	"Diseases of the respiratory system"	"J00-J98"	"2004"	"2004"	236	659286	35.8
	"Alaska"	"02"	"Diseases of the respiratory system"	"J00-J98"	"2005"	"2005"	263	666946	39.4
	"Alaska"	"02"	"Diseases of the respiratory system"	"J00-J98"	"2006"	"2006"	250	675302	37.0
	"Alaska"	"02"	"Diseases of the respiratory system"	"J00-J98"	"2007"	"2007"	295	680300	43.4
	"Alaska"	"02"	"Diseases of the respiratory system"	"J00-J98"	"2008"	"2008"	286	687455	41.6
	"Alaska"	"02"	"Diseases of the respiratory system"	"J00-J98"	"2009"	"2009"	306	698895	43.8
	"Alaska"	"02"	"Diseases of the respiratory system"	"J00-J98"	"2010"	"2010"	305	710231	42.9
	"Alaska"	"02"	"Diseases of the respiratory system"	"J00-J98"	"2011"	"2011"	319	722718	44.1
	"Alaska"	"02"	"Diseases of the respiratory system"	"J00-J98"	"2012"	"2012"	296	731449	40.5
	"Alaska"	"02"	"Diseases of the respiratory system"	"J00-J98"	"2013"	"2013"	326	735132	44.3
	"Alaska"	"02"	"Diseases of the digestive system"	"K00-K92"	"1999"	"1999"	106	624779	17.0
	"Alaska"	"02"	"Diseases of the digestive system"	"K00-K92"	"2000"	"2000"	102	626932	16.3
	"Alaska"	"02"	"Diseases of the digestive system"	"K00-K92"	"2001"	"2001"	128	633714	20.2
	"Alaska"	"02"	"Diseases of the digestive system"	"K00-K92"	"2002"	"2002"	141	642337	22.0
	"Alaska"	"02"	"Diseases of the digestive system"	"K00-K92"	"2003"	"2003"	142	648414	21.9
	"Alaska"	"02"	"Diseases of the digestive system"	"K00-K92"	"2004"	"2004"	123	659286	18.7
	"Alaska"	"02"	"Diseases of the digestive system"	"K00-K92"	"2005"	"2005"	134	666946	20.1
	"Alaska"	"02"	"Diseases of the digestive system"	"K00-K92"	"2006"	"2006"	142	675302	21.0
	"Alaska"	"02"	"Diseases of the digestive system"	"K00-K92"	"2007"	"2007"	170	680300	25.0
	"Alaska"	"02"	"Diseases of the digestive system"	"K00-K92"	"2008"	"2008"	163	687455	23.7
	"Alaska"	"02"	"Diseases of the digestive system"	"K00-K92"	"2009"	"2009"	189	698895	27.0
	"Alaska"	"02"	"Diseases of the digestive system"	"K00-K92"	"2010"	"2010"	151	710231	21.3
	"Alaska"	"02"	"Diseases of the digestive system"	"K00-K92"	"2011"	"2011"	194	722718	26.8
	"Alaska"	"02"	"Diseases of the digestive system"	"K00-K92"	"2012"	"2012"	197	731449	26.9
	"Alaska"	"02"	"Diseases of the digestive system"	"K00-K92"	"2013"	"2013"	200	735132	27.2
	"Alaska"	"02"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"2012"	"2012"	10	731449	Unreliable
	"Alaska"	"02"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"1999"	"1999"	15	624779	Unreliable
	"Alaska"	"02"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2000"	"2000"	13	626932	Unreliable
	"Alaska"	"02"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2001"	"2001"	22	633714	3.5
	"Alaska"	"02"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2002"	"2002"	22	642337	3.4
	"Alaska"	"02"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2003"	"2003"	17	648414	Unreliable
	"Alaska"	"02"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2004"	"2004"	24	659286	3.6
	"Alaska"	"02"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2005"	"2005"	25	666946	3.7
	"Alaska"	"02"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2006"	"2006"	13	675302	Unreliable
	"Alaska"	"02"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2007"	"2007"	23	680300	3.4
	"Alaska"	"02"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2008"	"2008"	21	687455	3.1
	"Alaska"	"02"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2009"	"2009"	28	698895	4.0
	"Alaska"	"02"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2010"	"2010"	26	710231	3.7
	"Alaska"	"02"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2011"	"2011"	32	722718	4.4
	"Alaska"	"02"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2012"	"2012"	40	731449	5.5
	"Alaska"	"02"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"2013"	"2013"	24	735132	3.3
	"Alaska"	"02"	"Diseases of the genitourinary system"	"N00-N98"	"1999"	"1999"	51	624779	8.2
	"Alaska"	"02"	"Diseases of the genitourinary system"	"N00-N98"	"2000"	"2000"	47	626932	7.5
	"Alaska"	"02"	"Diseases of the genitourinary system"	"N00-N98"	"2001"	"2001"	35	633714	5.5
	"Alaska"	"02"	"Diseases of the genitourinary system"	"N00-N98"	"2002"	"2002"	34	642337	5.3
	"Alaska"	"02"	"Diseases of the genitourinary system"	"N00-N98"	"2003"	"2003"	43	648414	6.6
	"Alaska"	"02"	"Diseases of the genitourinary system"	"N00-N98"	"2004"	"2004"	36	659286	5.5
	"Alaska"	"02"	"Diseases of the genitourinary system"	"N00-N98"	"2005"	"2005"	51	666946	7.6
	"Alaska"	"02"	"Diseases of the genitourinary system"	"N00-N98"	"2006"	"2006"	58	675302	8.6
	"Alaska"	"02"	"Diseases of the genitourinary system"	"N00-N98"	"2007"	"2007"	54	680300	7.9
	"Alaska"	"02"	"Diseases of the genitourinary system"	"N00-N98"	"2008"	"2008"	66	687455	9.6
	"Alaska"	"02"	"Diseases of the genitourinary system"	"N00-N98"	"2009"	"2009"	60	698895	8.6
	"Alaska"	"02"	"Diseases of the genitourinary system"	"N00-N98"	"2010"	"2010"	72	710231	10.1
	"Alaska"	"02"	"Diseases of the genitourinary system"	"N00-N98"	"2011"	"2011"	67	722718	9.3
	"Alaska"	"02"	"Diseases of the genitourinary system"	"N00-N98"	"2012"	"2012"	58	731449	7.9
	"Alaska"	"02"	"Diseases of the genitourinary system"	"N00-N98"	"2013"	"2013"	71	735132	9.7
	"Alaska"	"02"	"Certain conditions originating in the perinatal period"	"P00-P96"	"1999"	"1999"	13	624779	Unreliable
	"Alaska"	"02"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2000"	"2000"	23	626932	3.7
	"Alaska"	"02"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2001"	"2001"	23	633714	3.6
	"Alaska"	"02"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2002"	"2002"	11	642337	Unreliable
	"Alaska"	"02"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2003"	"2003"	19	648414	Unreliable
	"Alaska"	"02"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2004"	"2004"	22	659286	3.3
	"Alaska"	"02"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2005"	"2005"	21	666946	3.1
	"Alaska"	"02"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2006"	"2006"	30	675302	4.4
	"Alaska"	"02"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2007"	"2007"	25	680300	3.7
	"Alaska"	"02"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2008"	"2008"	15	687455	Unreliable
	"Alaska"	"02"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2009"	"2009"	18	698895	Unreliable
	"Alaska"	"02"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2010"	"2010"	12	710231	Unreliable
	"Alaska"	"02"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2011"	"2011"	11	722718	Unreliable
	"Alaska"	"02"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2012"	"2012"	22	731449	3.0
	"Alaska"	"02"	"Certain conditions originating in the perinatal period"	"P00-P96"	"2013"	"2013"	17	735132	Unreliable
	"Alaska"	"02"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"1999"	"1999"	26	624779	4.2
	"Alaska"	"02"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2000"	"2000"	22	626932	3.5
	"Alaska"	"02"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2001"	"2001"	25	633714	3.9
	"Alaska"	"02"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2002"	"2002"	29	642337	4.5
	"Alaska"	"02"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2003"	"2003"	17	648414	Unreliable
	"Alaska"	"02"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2004"	"2004"	27	659286	4.1
	"Alaska"	"02"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2005"	"2005"	29	666946	4.3
	"Alaska"	"02"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2006"	"2006"	21	675302	3.1
	"Alaska"	"02"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"2007"	"2007"	26	680300	3.8
